generation,continent,pool
111,0,-21040*1 -20928*1 -20872*1 -20716*1 -20664*1 -20472*1 -20340*2 -20316*1 -20240*2 -20228*3 -20204*1 -20072*1 -19984*2 -19916*1 -19728*1 -19528*1 -19476*1 -19396*1 -19384*1 -19184*1 -19052*1 -19028*1 -18628*1 -18508*1 -18484*2 -18472*1 -18372*1 -18296*4 -18028*1 -17996*1 -17940*1 -17884*1 -17752*1 -17684*1 -17640*1 -17596*1 -17496*1 -17284*1 -17152*2 -17108*1 -17008*1 -16996*1 -16484*1 -16452*1 -16084*1 -15964*1 -15908*1 -15832*1 -15720*3 -15664*2 -15564*5 -15396*1 -15240*1 -15132*1 -14632*4
112,0,-21016*1 -20748*1 -20664*1 -20460*1 -20340*2 -20240*2 -20228*3 -20152*1 -20128*1 -20108*1 -20072*1 -19916*1 -19772*1 -19476*1 -19472*1 -19408*1 -19396*1 -19384*1 -19184*1 -19152*1 -19052*1 -19028*1 -18828*1 -18628*1 -18484*2 -18472*1 -18372*1 -18296*5 -17996*1 -17940*1 -17752*1 -17640*1 -17596*2 -17584*1 -17496*1 -17184*1 -17152*2 -17108*1 -17008*1 -16996*1 -16596*1 -16484*1 -16084*1 -16064*1 -15964*1 -15908*1 -15832*1 -15720*2 -15664*2 -15564*5 -15396*1 -15240*1 -15132*1 -15052*1 -14632*4
113,0,-20664*1 -20652*1 -20340*2 -20240*3 -20228*3 -20152*1 -20128*1 -20108*1 -20040*1 -19916*1 -19884*1 -19772*1 -19476*1 -19472*1 -19396*1 -19184*1 -19152*1 -19052*1 -18972*1 -18828*1 -18684*1 -18628*1 -18484*2 -18372*1 -18296*5 -18284*1 -18052*1 -17996*1 -17752*1 -17640*1 -17596*2 -17584*1 -17184*1 -17176*1 -17152*1 -16996*1 -16696*1 -16596*1 -16584*1 -16484*1 -16464*1 -16452*1 -16084*1 -15940*1 -15908*1 -15832*1 -15720*2 -15664*2 -15564*5 -15396*1 -15276*1 -15240*1 -15132*1 -15052*1 -14632*4
114,0,-20664*1 -20340*2 -20240*2 -20228*3 -20152*1 -20128*2 -20108*1 -20040*1 -19984*1 -19916*1 -19476*1 -19472*1 -19184*1 -19152*1 -19128*1 -19052*2 -18972*1 -18828*1 -18684*1 -18628*2 -18484*2 -18372*1 -18296*5 -18284*1 -17996*1 -17852*1 -17752*1 -17596*2 -17584*1 -17496*1 -17184*1 -17176*1 -17152*1 -16996*1 -16696*1 -16596*1 -16484*1 -16452*1 -15952*1 -15940*1 -15908*1 -15832*1 -15720*1 -15708*1 -15564*5 -15552*1 -15308*1 -15208*1 -15132*1 -15120*1 -15052*1 -15020*1 -14984*1 -14852*1 -14632*4
115,0,-20340*2 -20308*1 -20240*1 -20228*3 -20152*1 -20128*1 -20108*1 -20040*1 -19984*1 -19916*1 -19764*1 -19476*1 -19364*1 -19184*1 -19152*1 -19128*1 -19052*2 -18704*1 -18684*1 -18628*2 -18484*1 -18472*1 -18396*1 -18372*1 -18296*5 -18284*1 -18228*1 -17952*1 -17852*1 -17752*1 -17596*2 -17584*1 -17176*1 -17152*1 -17020*1 -16996*1 -16696*1 -16608*1 -16496*1 -16484*1 -15940*1 -15920*1 -15908*1 -15640*1 -15564*5 -15552*1 -15464*1 -15308*1 -15276*1 -15208*1 -15132*1 -15120*1 -15052*1 -15020*1 -14984*1 -14852*1 -14632*5
116,0,-20340*2 -20228*3 -20152*1 -20128*1 -20108*1 -20064*1 -20040*1 -19984*1 -19916*1 -19764*1 -19740*1 -19320*1 -19184*1 -19152*1 -19052*1 -19040*1 -18984*1 -18704*1 -18684*1 -18628*2 -18584*1 -18472*1 -18396*1 -18352*1 -18296*4 -18284*1 -18184*1 -18008*1 -17952*1 -17752*1 -17620*1 -17596*2 -17584*1 -17196*1 -17152*1 -17020*1 -16996*1 -16696*1 -16540*1 -16452*1 -16228*1 -16084*1 -15920*1 -15908*1 -15640*1 -15564*5 -15552*1 -15464*1 -15308*1 -15276*2 -15208*1 -15132*1 -15120*1 -15052*1 -15020*1 -14984*1 -14852*1 -14632*5
117,0,-20340*1 -20228*3 -20152*1 -20128*1 -20108*1 -20064*1 -19984*1 -19872*1 -19764*1 -19740*1 -19484*1 -19320*1 -19272*1 -19152*1 -19040*1 -18984*1 -18740*1 -18684*1 -18628*3 -18472*1 -18396*2 -18352*1 -18296*2 -18208*1 -18184*1 -18164*1 -18096*1 -18008*1 -17952*1 -17684*1 -17620*1 -17596*2 -17584*1 -17196*1 -17020*1 -17008*1 -16996*1 -16852*1 -16540*1 -16452*1 -16228*1 -16084*1 -16064*1 -15920*1 -15908*1 -15640*1 -15564*5 -15552*1 -15464*1 -15308*1 -15276*1 -15208*1 -15108*1 -15064*1 -15052*1 -14984*2 -14852*1 -14664*1 -14632*5
118,0,-20340*1 -20228*3 -20152*1 -20128*1 -20108*1 -20064*1 -19984*1 -19872*1 -19764*1 -19740*1 -19320*1 -19196*1 -19040*1 -18984*1 -18764*1 -18740*1 -18684*1 -18628*3 -18472*1 -18396*2 -18352*1 -18296*2 -18208*1 -18184*1 -18128*1 -18008*1 -17940*1 -17620*1 -17496*1 -17440*1 -17408*1 -17252*1 -17196*1 -16996*2 -16908*1 -16852*1 -16608*1 -16452*1 -16320*1 -16228*1 -16084*1 -16064*1 -15920*2 -15908*1 -15640*1 -15564*5 -15552*1 -15208*1 -15108*1 -15064*1 -15052*1 -15008*1 -14984*2 -14852*1 -14820*1 -14664*1 -14632*5 -14620*1
119,0,-20340*1 -20228*3 -20152*1 -20128*1 -20064*1 -19984*1 -19872*1 -19840*1 -19728*1 -19696*1 -19320*1 -19196*1 -18884*1 -18840*1 -18764*1 -18740*1 -18684*1 -18628*3 -18472*1 -18396*1 -18352*1 -18296*2 -18208*1 -18040*1 -17940*1 -17816*1 -17752*1 -17620*1 -17496*1 -17440*1 -17408*1 -17252*2 -17196*1 -16996*2 -16908*1 -16852*1 -16608*1 -16452*1 -16252*1 -16132*1 -15920*1 -15908*1 -15640*1 -15608*1 -15596*1 -15564*5 -15240*1 -15208*1 -15164*1 -15108*1 -15052*1 -14984*2 -14852*1 -14820*1 -14664*2 -14632*4 -14620*1 -14420*1 -14008*1
120,0,-20340*1 -20228*1 -20128*1 -20064*1 -19984*1 -19896*1 -19872*1 -19840*1 -19808*1 -19696*1 -19516*1 -19320*1 -19196*1 -19008*1 -18840*1 -18796*1 -18740*1 -18684*1 -18628*3 -18472*1 -18396*1 -18296*2 -18208*1 -17984*1 -17940*1 -17852*1 -17816*1 -17752*1 -17684*1 -17496*1 -17408*1 -17252*2 -17196*1 -17008*2 -16996*2 -16908*1 -16608*1 -16508*1 -16452*1 -16252*1 -15908*1 -15640*3 -15608*1 -15596*1 -15564*5 -15240*1 -15208*1 -15164*1 -15108*1 -14864*1 -14852*1 -14820*1 -14664*2 -14632*5 -14620*1 -14476*1 -14008*2
121,0,-20340*1 -20228*1 -20128*1 -20064*1 -19984*1 -19896*1 -19872*1 -19840*1 -19808*1 -19384*1 -19320*1 -19008*1 -18952*1 -18840*1 -18796*1 -18740*1 -18628*2 -18296*2 -18208*1 -18160*1 -18128*1 -18040*1 -17996*2 -17984*1 -17940*1 -17752*1 -17696*1 -17684*1 -17496*1 -17408*1 -17252*3 -17008*2 -16996*2 -16696*1 -16528*1 -16508*1 -16296*1 -16252*1 -15752*1 -15640*3 -15608*1 -15596*1 -15564*5 -15296*1 -15240*1 -15208*1 -15164*1 -15108*1 -14864*1 -14852*1 -14820*1 -14664*2 -14632*5 -14308*1 -14008*2 -13920*1
122,0,-20228*1 -20128*1 -20064*1 -19984*1 -19928*1 -19896*1 -19872*1 -19808*1 -19384*1 -19252*1 -18996*1 -18840*2 -18796*1 -18740*1 -18628*2 -18584*1 -18296*2 -18208*1 -18128*1 -18040*1 -17996*1 -17984*1 -17796*1 -17752*1 -17696*1 -17496*2 -17472*1 -17408*1 -17252*3 -17008*2 -16996*2 -16908*1 -16696*1 -16528*1 -16508*1 -15864*1 -15640*2 -15608*1 -15596*1 -15564*5 -15552*1 -15408*1 -15364*1 -15296*1 -15208*1 -15164*1 -15108*1 -14864*1 -14852*1 -14820*1 -14676*1 -14664*2 -14632*5 -14308*1 -14008*2 -13920*1
123,0,-20228*1 -20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19508*1 -19384*1 -19228*1 -19040*1 -18996*1 -18840*2 -18740*1 -18628*2 -18584*1 -18296*2 -18184*1 -18008*1 -17996*1 -17984*1 -17796*1 -17752*1 -17696*1 -17552*1 -17496*2 -17472*1 -17452*1 -17352*1 -17252*2 -17008*2 -16996*2 -16908*1 -16784*1 -16508*1 -16308*1 -16064*1 -15864*1 -15640*2 -15608*1 -15596*1 -15564*5 -15364*1 -15296*1 -15220*1 -15164*1 -15088*1 -14864*1 -14820*1 -14752*1 -14676*1 -14664*2 -14632*4 -14520*1 -14320*1 -14308*1 -14008*2 -13920*2
124,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19652*1 -19508*1 -19228*1 -18996*1 -18840*3 -18740*2 -18628*1 -18584*1 -18296*2 -18184*1 -18152*1 -18008*1 -17996*1 -17796*1 -17752*1 -17696*2 -17552*1 -17496*2 -17472*1 -17452*1 -17352*1 -17252*2 -17008*2 -16996*2 -16908*1 -16608*1 -16508*1 -16096*1 -16064*1 -15608*1 -15564*5 -15308*1 -15296*1 -15220*1 -15164*1 -15152*1 -15088*1 -14864*1 -14820*2 -14752*1 -14664*3 -14632*4 -14608*1 -14520*1 -14320*1 -14008*2 -13920*2 -13908*1 -13864*1
125,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19508*1 -18996*1 -18928*2 -18840*3 -18740*2 -18584*1 -18408*1 -18296*2 -18184*1 -18152*1 -18008*1 -17996*1 -17752*1 -17696*2 -17552*1 -17496*2 -17472*1 -17452*1 -17364*1 -17252*2 -17008*1 -16996*2 -16908*1 -16796*1 -16608*1 -16596*1 -16508*1 -15708*1 -15608*1 -15564*5 -15352*1 -15308*1 -15220*1 -15096*1 -15088*1 -14864*1 -14820*1 -14752*1 -14664*2 -14632*4 -14608*1 -14552*1 -14520*1 -14376*1 -14320*1 -14296*1 -14064*1 -14008*2 -13920*2 -13864*1 -13588*1
126,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19052*1 -18996*1 -18928*1 -18840*3 -18584*1 -18464*1 -18408*1 -18296*2 -18240*1 -18184*1 -18152*1 -18108*1 -18008*1 -17752*1 -17696*1 -17596*1 -17552*1 -17496*2 -17472*1 -17452*1 -17252*2 -17208*1 -17120*1 -17008*1 -16996*1 -16908*1 -16796*1 -16608*1 -16596*2 -16508*1 -15708*1 -15608*1 -15564*3 -15352*1 -15220*1 -15096*1 -15088*1 -15064*1 -14920*1 -14864*1 -14820*1 -14708*1 -14664*1 -14632*3 -14608*1 -14552*1 -14520*1 -14376*1 -14252*1 -14164*1 -14144*1 -14064*1 -14008*1 -13920*2 -13864*1 -13764*2 -13620*1 -13588*1
127,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -18928*1 -18840*3 -18740*1 -18584*1 -18464*1 -18408*1 -18364*1 -18296*2 -18240*1 -18152*1 -18108*2 -18008*1 -17696*1 -17596*1 -17552*1 -17496*2 -17472*1 -17452*1 -17252*2 -17208*1 -17120*1 -17008*1 -16996*1 -16908*2 -16796*1 -16608*1 -16596*2 -16508*1 -15708*1 -15564*3 -15352*1 -15308*1 -15220*1 -14952*1 -14920*1 -14820*1 -14708*1 -14664*1 -14652*1 -14632*2 -14608*1 -14520*1 -14308*1 -14164*1 -14144*1 -14132*1 -14076*1 -13964*2 -13932*1 -13920*3 -13864*1 -13764*2 -13620*1 -13588*1 -13132*1
128,0,-20064*1 -19928*1 -19896*1 -19808*1 -19008*1 -18928*1 -18840*3 -18740*1 -18584*1 -18464*1 -18408*1 -18296*2 -18240*1 -18152*1 -18108*2 -18008*1 -17696*1 -17596*1 -17496*2 -17384*1 -17296*1 -17252*2 -17064*1 -16952*1 -16908*2 -16796*2 -16652*1 -16608*1 -16596*2 -16508*2 -16296*1 -15564*3 -15452*1 -15352*1 -15308*1 -15220*1 -14952*1 -14920*1 -14820*1 -14708*1 -14664*1 -14632*2 -14608*1 -14520*1 -14320*1 -14308*1 -14164*1 -14076*1 -14032*1 -13964*1 -13920*3 -13864*1 -13764*2 -13620*2 -13588*1 -13476*1 -13444*1 -13132*1
129,0,-20064*1 -19896*1 -19808*1 -19740*1 -19008*1 -18928*1 -18840*2 -18740*1 -18732*1 -18584*1 -18408*1 -18296*1 -18240*1 -18152*1 -18108*3 -18008*1 -17696*1 -17596*1 -17564*1 -17496*2 -17384*1 -17296*1 -17252*2 -17064*1 -16908*2 -16796*1 -16652*1 -16608*1 -16596*2 -16508*1 -16340*1 -16296*1 -15952*1 -15752*1 -15564*3 -15452*1 -15352*1 -15308*1 -15008*1 -14920*1 -14708*1 -14664*1 -14632*1 -14576*1 -14520*1 -14476*1 -14120*1 -14076*1 -14032*1 -13976*1 -13920*3 -13864*1 -13764*2 -13644*2 -13620*3 -13588*1 -13488*1 -13476*1 -13444*1 -13132*1
130,0,-20064*1 -19896*1 -19808*1 -19740*1 -19008*1 -18928*1 -18840*2 -18732*1 -18496*1 -18240*1 -18152*2 -18108*2 -18008*1 -17996*1 -17720*1 -17596*1 -17564*1 -17496*2 -17428*1 -17384*1 -17296*1 -17252*1 -17208*1 -17064*1 -16908*2 -16796*1 -16652*1 -16640*1 -16608*1 -16596*2 -16340*1 -16296*1 -16040*1 -15608*1 -15564*3 -15464*1 -15452*1 -15352*1 -15308*1 -15008*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*1 -14476*1 -14120*1 -14076*1 -13976*1 -13932*1 -13920*2 -13764*3 -13644*2 -13620*3 -13564*1 -13476*1 -13444*3 -13132*2
131,0,-20064*1 -19896*1 -19808*1 -19740*1 -18928*1 -18884*1 -18840*1 -18732*1 -18708*1 -18152*2 -18108*2 -18008*1 -17996*1 -17896*1 -17720*1 -17564*1 -17496*2 -17464*1 -17428*1 -17384*1 -17340*1 -17296*1 -17252*1 -17040*1 -16908*2 -16640*1 -16608*1 -16596*2 -16552*1 -16296*1 -16252*1 -15620*1 -15608*1 -15564*3 -15464*1 -15452*1 -15352*1 -15308*1 -14708*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*2 -14476*1 -14288*1 -14076*1 -13976*1 -13932*1 -13920*2 -13764*3 -13644*2 -13620*3 -13564*1 -13476*1 -13444*2 -13364*1 -13132*2 -13032*1
132,0,-20040*1 -19896*1 -19740*1 -19652*1 -18928*1 -18884*1 -18840*1 -18732*1 -18708*1 -18152*1 -18108*2 -18008*1 -17996*1 -17720*1 -17552*1 -17540*1 -17496*2 -17464*1 -17340*1 -17184*1 -17040*1 -17020*1 -16908*2 -16752*1 -16664*1 -16608*1 -16596*2 -16552*1 -16508*1 -16252*1 -16108*1 -15708*1 -15620*1 -15608*1 -15564*3 -15352*1 -15308*1 -15164*1 -15152*1 -14708*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*1 -14288*1 -14076*1 -13976*1 -13932*1 -13920*2 -13888*1 -13776*1 -13764*3 -13644*2 -13620*3 -13564*1 -13476*1 -13444*2 -13364*1 -13132*1 -13032*2
133,0,-20040*1 -19896*1 -19740*1 -19652*1 -18864*1 -18840*1 -18732*1 -18708*1 -18240*1 -18152*1 -18108*2 -17820*1 -17720*1 -17596*1 -17552*1 -17540*1 -17464*1 -17340*1 -17252*1 -17196*1 -17184*1 -17040*1 -17020*1 -16908*1 -16764*1 -16752*1 -16664*1 -16608*1 -16596*2 -16552*1 -16508*1 -15708*2 -15620*1 -15608*1 -15564*4 -15352*1 -15308*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*1 -14476*2 -14032*1 -13976*1 -13932*1 -13920*2 -13832*2 -13776*1 -13764*3 -13644*1 -13620*3 -13588*1 -13476*1 -13464*1 -13444*2 -13432*1 -13364*1 -13032*3
134,0,-20040*1 -19652*1 -19296*1 -18920*1 -18864*1 -18840*1 -18732*1 -18708*1 -18240*1 -18152*1 -18108*1 -17852*1 -17720*1 -17596*1 -17552*1 -17464*1 -17340*1 -17308*1 -17252*1 -17196*1 -17184*1 -17020*1 -16896*1 -16764*1 -16752*1 -16664*1 -16608*1 -16596*2 -16564*1 -16552*1 -16508*1 -15964*1 -15708*2 -15620*1 -15608*1 -15564*4 -15308*1 -14664*1 -14576*1 -14476*1 -14276*1 -14032*1 -13932*2 -13920*3 -13876*1 -13832*1 -13776*1 -13764*1 -13732*1 -13644*1 -13632*1 -13620*3 -13588*1 -13544*1 -13532*1 -13476*2 -13464*1 -13444*2 -13432*1 -13364*1 -13032*3
135,0,-19940*1 -19032*1 -18920*1 -18864*1 -18840*1 -18732*1 -18708*1 -18240*1 -18152*1 -18108*1 -17852*2 -17720*1 -17596*1 -17340*1 -17308*1 -17252*1 -17196*1 -17020*1 -16808*1 -16796*1 -16764*1 -16752*1 -16696*1 -16664*1 -16608*1 -16596*2 -16564*1 -16552*1 -16508*1 -16340*1 -15708*1 -15620*1 -15564*5 -15508*1 -15308*1 -15264*1 -14664*1 -14364*1 -14276*1 -13932*1 -13920*3 -13832*3 -13820*1 -13776*1 -13764*1 -13632*1 -13620*3 -13588*1 -13544*1 -13532*1 -13488*1 -13476*2 -13464*1 -13444*2 -13432*1 -13364*1 -13220*1 -13164*1 -13032*3
136,0,-19032*1 -18920*1 -18864*1 -18840*1 -18732*1 -18640*1 -18240*1 -18152*1 -18132*1 -18108*1 -17852*1 -17664*1 -17652*1 -17596*1 -17340*1 -17308*1 -17252*1 -17196*1 -17020*1 -16808*1 -16796*1 -16764*1 -16752*1 -16696*1 -16664*1 -16596*2 -16564*1 -16552*1 -16508*1 -16208*1 -16108*1 -15708*1 -15620*1 -15564*5 -15508*1 -15308*1 -15264*1 -14364*1 -13976*1 -13832*4 -13820*2 -13764*2 -13720*1 -13644*1 -13632*1 -13620*2 -13544*1 -13488*1 -13476*2 -13464*1 -13444*2 -13432*1 -13364*2 -13320*1 -13220*1 -13176*2 -13164*1 -13032*3
137,0,-19032*1 -18920*1 -18864*1 -18732*1 -18640*1 -18408*1 -18240*1 -18152*1 -18108*1 -17852*1 -17664*1 -17652*1 -17596*1 -17340*1 -17308*1 -17196*2 -16864*1 -16808*1 -16796*1 -16752*1 -16696*1 -16664*1 -16596*2 -16564*1 -16508*1 -16308*1 -16208*2 -15996*1 -15952*1 -15620*1 -15564*5 -15308*2 -15264*2 -14364*1 -13976*1 -13832*3 -13820*1 -13788*1 -13764*2 -13720*1 -13644*1 -13632*1 -13620*2 -13544*1 -13488*1 -13476*1 -13464*1 -13444*2 -13388*1 -13364*2 -13220*1 -13176*2 -13164*2 -13120*1 -13076*1 -13032*3
138,0,-19032*1 -18920*1 -18732*1 -18640*1 -18308*1 -18264*1 -18240*1 -18152*1 -18108*1 -17852*1 -17664*1 -17652*1 -17528*1 -17340*1 -17308*1 -17196*1 -16864*1 -16808*1 -16764*1 -16696*1 -16664*1 -16608*1 -16596*2 -16564*1 -16320*1 -16308*1 -16296*1 -16108*1 -16008*1 -15952*1 -15564*5 -15340*1 -15308*2 -15264*2 -14964*1 -14364*1 -13976*1 -13832*3 -13788*1 -13764*1 -13720*1 -13644*1 -13620*1 -13544*1 -13532*1 -13488*1 -13476*1 -13464*1 -13444*2 -13320*1 -13276*1 -13220*1 -13176*3 -13164*2 -13120*1 -13076*1 -13064*1 -13032*4 -12976*1
139,0,-19032*1 -18920*1 -18732*1 -18640*1 -18308*1 -18264*1 -18152*1 -18108*1 -17852*1 -17652*1 -17528*1 -17496*1 -17340*1 -17196*1 -17108*1 -17052*1 -16864*1 -16764*1 -16696*1 -16664*1 -16608*1 -16596*2 -16564*1 -16320*1 -16296*1 -16152*1 -16108*1 -16008*1 -15764*1 -15564*4 -15496*1 -15340*1 -15308*3 -15264*2 -14496*1 -14364*1 -13832*2 -13764*1 -13632*1 -13620*1 -13588*1 -13544*1 -13488*1 -13444*2 -13320*2 -13220*1 -13176*3 -13164*4 -13120*1 -13076*1 -13064*2 -13032*5 -12976*2 -12876*1
140,0,-19220*1 -19032*1 -18920*1 -18732*1 -18396*1 -18308*1 -18152*1 -18108*1 -17764*1 -17652*1 -17528*1 -17496*1 -17440*1 -17340*1 -17196*1 -17108*1 -17052*1 -16864*1 -16764*1 -16696*1 -16664*1 -16596*2 -16564*1 -16320*1 -16296*1 -16208*1 -16152*1 -16108*1 -16008*1 -15764*1 -15564*3 -15552*1 -15340*1 -15308*3 -15264*2 -14852*1 -14496*1 -14364*1 -13832*2 -13764*1 -13588*1 -13444*1 -13276*1 -13176*3 -13164*3 -13132*1 -13120*1 -13064*3 -13032*6 -12976*3 -12964*2 -12920*1 -12876*3
141,0,-19220*1 -18932*1 -18920*1 -18732*1 -18396*1 -18308*1 -18108*1 -18064*1 -17764*1 -17652*1 -17496*1 -17340*1 -17196*2 -17052*1 -17008*1 -16864*1 -16764*1 -16696*1 -16664*1 -16596*2 -16564*1 -16508*1 -16208*1 -16008*1 -15920*1 -15796*1 -15764*1 -15696*1 -15564*3 -15552*1 -15308*3 -15264*2 -14952*1 -14852*1 -14608*1 -14496*1 -14364*1 -13764*1 -13520*1 -13444*1 -13176*3 -13164*3 -13132*2 -13076*1 -13064*3 -13032*6 -12976*4 -12964*2 -12920*2 -12876*3
142,0,-18932*2 -18732*1 -18396*1 -18308*1 -18064*1 -17752*1 -17340*1 -17196*1 -17064*1 -17052*3 -17040*1 -17008*1 -16764*2 -16696*1 -16664*1 -16596*2 -16564*1 -16508*1 -16220*1 -16208*1 -16008*1 -15764*1 -15708*1 -15696*1 -15564*3 -15408*1 -15308*3 -15264*1 -15164*1 -14952*1 -14852*1 -14608*2 -14496*1 -14364*1 -13520*2 -13332*1 -13176*3 -13164*3 -13132*1 -13076*2 -13064*3 -13032*6 -12976*4 -12964*2 -12920*1 -12876*4
143,0,-18932*2 -18732*1 -18396*1 -18308*1 -18064*1 -17752*1 -17340*1 -17196*1 -17052*3 -17040*1 -17008*1 -16764*2 -16720*1 -16664*1 -16596*2 -16564*1 -16320*1 -16220*1 -16164*1 -16008*1 -15964*1 -15708*1 -15564*3 -15408*1 -15352*1 -15308*2 -15264*1 -15152*1 -15008*1 -14952*1 -14908*1 -14852*1 -14608*1 -14496*1 -14220*1 -13708*1 -13520*1 -13176*2 -13164*2 -13076*2 -13064*3 -13032*6 -12976*6 -12964*2 -12876*7 -12820*1
144,0,-18932*1 -18920*1 -18396*1 -18308*1 -17976*1 -17868*1 -17752*1 -17340*1 -17196*1 -17052*2 -17008*1 -16764*2 -16720*1 -16664*1 -16596*2 -16564*1 -16420*1 -16220*1 -16164*1 -16052*1 -16008*1 -15852*1 -15564*2 -15452*2 -15408*1 -15308*2 -15264*1 -15020*1 -15008*1 -14964*2 -14952*1 -14852*1 -14608*1 -14496*1 -14396*1 -13776*1 -13176*2 -13164*1 -13120*1 -13076*2 -13064*3 -13032*6 -13020*1 -12976*6 -12964*2 -12876*8 -12820*1
145,0,-18920*1 -18520*1 -18308*1 -17776*1 -17752*1 -17544*1 -17232*1 -17196*1 -17052*2 -17008*1 -16764*1 -16720*1 -16664*1 -16596*2 -16564*2 -16420*1 -16220*1 -16164*1 -16052*2 -15852*1 -15596*1 -15564*2 -15452*1 -15308*1 -15252*1 -15076*1 -15008*2 -14964*2 -14952*1 -14552*1 -14508*2 -14496*1 -14396*1 -14308*1 -13776*1 -13176*1 -13164*1 -13076*1 -13064*3 -13032*7 -12976*5 -12964*2 -12876*9 -12820*4
146,0,-18332*1 -18308*1 -18020*1 -17752*1 -17544*1 -17232*1 -17164*1 -17052*2 -17008*1 -16664*1 -16596*2 -16564*2 -16520*1 -16408*1 -16364*1 -16252*1 -16220*1 -16164*1 -16052*1 -15608*1 -15596*1 -15564*2 -15452*1 -15152*1 -15076*1 -15008*1 -14964*2 -14952*1 -14896*1 -14652*1 -14608*1 -14552*1 -14508*2 -14496*1 -14396*1 -14308*1 -13076*1 -13064*3 -13032*8 -13020*1 -12976*5 -12964*1 -12876*10 -12820*5
147,0,-18332*1 -18020*1 -17752*1 -17708*1 -17544*1 -17232*1 -17052*2 -17008*1 -16964*1 -16596*2 -16564*2 -16364*2 -16308*1 -16252*1 -16120*1 -16052*2 -15608*1 -15596*1 -15564*2 -15520*1 -15452*1 -15152*1 -14964*1 -14852*1 -14820*1 -14652*1 -14608*1 -14564*1 -14552*1 -14508*2 -14496*1 -14308*3 -13032*8 -13020*2 -12976*5 -12964*1 -12876*10 -12820*9
148,0,-18008*1 -17908*1 -17752*1 -17708*1 -17544*1 -17052*2 -16964*1 -16596*2 -16564*1 -16520*1 -16364*2 -16308*2 -16052*1 -15996*1 -15764*1 -15708*1 -15608*1 -15564*2 -15520*1 -15452*1 -15152*1 -14964*1 -14820*1 -14696*1 -14620*1 -14608*1 -14564*2 -14552*1 -14508*2 -14496*1 -14308*3 -13908*1 -13032*7 -13020*1 -12976*4 -12964*1 -12932*1 -12876*10 -12820*11
149,0,-18008*1 -17752*1 -17676*1 -17544*1 -17108*1 -17052*2 -16964*1 -16596*1 -16564*1 -16364*1 -16308*2 -15996*1 -15964*1 -15920*1 -15764*1 -15708*1 -15608*1 -15564*2 -15520*1 -15452*1 -15396*1 -15220*1 -15152*1 -14964*1 -14820*1 -14620*1 -14552*1 -14508*1 -14464*1 -14420*1 -14408*1 -14308*3 -14252*1 -14196*1 -13908*1 -13032*5 -13020*1 -12976*5 -12964*1 -12932*1 -12876*12 -12820*11
150,0,-17744*1 -17676*1 -17420*1 -17276*1 -17108*1 -17052*2 -16964*1 -16564*1 -16308*2 -16208*1 -15996*1 -15964*1 -15920*1 -15764*1 -15720*1 -15708*1 -15608*1 -15564*2 -15152*2 -14908*1 -14852*1 -14840*1 -14820*1 -14664*1 -14608*1 -14552*1 -14508*1 -14420*1 -14408*1 -14308*3 -14208*1 -14196*1 -13908*2 -13032*2 -12976*4 -12964*3 -12932*2 -12876*13 -12820*12
151,0,-17508*1 -17220*1 -17076*1 -17052*2 -16964*1 -16764*1 -16708*1 -16564*1 -16308*2 -16208*1 -15964*1 -15920*1 -15720*1 -15708*1 -15608*1 -15508*1 -15364*1 -15108*2 -15052*1 -14952*1 -14908*1 -14852*1 -14840*1 -14820*1 -14608*2 -14508*1 -14420*1 -14308*4 -14208*1 -14196*1 -14008*1 -13908*2 -12976*3 -12964*3 -12932*2 -12876*16 -12820*12
152,0,-17320*1 -17076*1 -17052*1 -16964*1 -16764*1 -16708*2 -16308*2 -16208*2 -15608*1 -15508*1 -15364*2 -15352*1 -15308*1 -15252*1 -15108*2 -15096*1 -15052*1 -14952*1 -14908*1 -14840*1 -14820*1 -14608*1 -14420*1 -14320*1 -14308*3 -14208*1 -14196*1 -14052*2 -14008*1 -13908*2 -13852*1 -12976*2 -12964*2 -12932*3 -12876*16 -12820*13
153,0,-17320*1 -17064*1 -16964*1 -16908*1 -16764*1 -16708*2 -16208*1 -15908*1 -15764*1 -15608*1 -15508*1 -15364*2 -15352*1 -15308*2 -15252*1 -15108*2 -15096*1 -14908*1 -14608*2 -14320*1 -14308*3 -14220*1 -14208*2 -14052*1 -14008*1 -13952*1 -13908*4 -13852*2 -12976*1 -12964*2 -12932*2 -12876*16 -12820*15
154,0,-17320*1 -16964*1 -16908*1 -16864*1 -16764*1 -16364*1 -16208*2 -15908*1 -15608*1 -15364*2 -15352*1 -15340*1 -15308*2 -15252*1 -15208*1 -15108*1 -14608*1 -14352*1 -14308*2 -14296*1 -14220*1 -14208*2 -14152*2 -14052*1 -13996*1 -13952*2 -13908*5 -13852*2 -12964*1 -12932*1 -12876*18 -12820*16
